gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4967658591	8e52f35a-2522-4865-8361-5c249310a7cf	BG03_PaJdP_27042023_CUPIP_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	Culex pipiens Linnaeus, 1758		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.614	3.871	100.0						2023-04-26T10:00/2023-04-27T10:00		4	2023	1652991	1652991	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.926Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658590	8e52f35a-2522-4865-8361-5c249310a7cf	BG21_UrbStC_26072023_ALBO_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes albopictus		SPECIES	Aedes albopictus (Skuse, 1894)	Aedes albopictus (Skuse, 1895)		FR		Occitanie	PRESENT	2	3b5161b7-9831-4444-9822-a60df4df107d	43.617	3.873	100.0						2023-07-25T08:05/2023-07-26T08:05		7	2023	1651430	1651430	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.927Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658589	8e52f35a-2522-4865-8361-5c249310a7cf	BG03_PaJdP_19042023_CUPIP_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	Culex pipiens Linnaeus, 1758		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.614	3.871	100.0						2023-04-18T10:00/2023-04-19T10:00		4	2023	1652991	1652991	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.927Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658588	8e52f35a-2522-4865-8361-5c249310a7cf	BG13_ZPLSou_20092023_CULAN_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	Culiseta annulata (Schrank, 1776)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.626	3.845	100.0						2023-09-19T12:28/2023-09-20T12:28		9	2023	1649565	1649565	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.925Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658587	8e52f35a-2522-4865-8361-5c249310a7cf	BG11_ZPLem_04052023_CULLA_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta longiareolata		SPECIES	Culiseta longiareolata (Macquart, 1838)	Culiseta longiareolata (Macquart, 1838)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.594	3.875	100.0						2023-05-03T12:49/2023-05-04T12:49		5	2023	1649571	1649571	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.936Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658586	8e52f35a-2522-4865-8361-5c249310a7cf	BG03_PaJdP_27042023_CUPIP_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	Culex pipiens Linnaeus, 1758		FR		Occitanie	PRESENT	1	3b5161b7-9831-4444-9822-a60df4df107d	43.614	3.871	100.0						2023-04-26T10:00/2023-04-27T10:00		4	2023	1652991	1652991	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.941Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658585	8e52f35a-2522-4865-8361-5c249310a7cf	BG03_PaJdP_03052023_CUHOR_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex hortensis		SPECIES	Culex hortensis Ficalbi, 1889	Culex hortensis Ficalbi, 1889		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.614	3.871	100.0						2023-05-02T09:36/2023-05-03T09:36		5	2023	1653124	1653124	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.935Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658584	8e52f35a-2522-4865-8361-5c249310a7cf	BG04_PaJdP_27072023_ALBO_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes albopictus		SPECIES	Aedes albopictus (Skuse, 1894)	Aedes albopictus (Skuse, 1895)		FR		Occitanie	PRESENT	1	3b5161b7-9831-4444-9822-a60df4df107d	43.615	3.871	100.0						2023-07-26T10:14/2023-07-27T10:14		7	2023	1651430	1651430	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.947Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658583	8e52f35a-2522-4865-8361-5c249310a7cf	BG04_PaJdP_26072023_CUHOR_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex hortensis		SPECIES	Culex hortensis Ficalbi, 1889	Culex hortensis Ficalbi, 1889		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.615	3.871	100.0						2023-07-25T10:14/2023-07-26T10:14		7	2023	1653124	1653124	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.940Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658582	8e52f35a-2522-4865-8361-5c249310a7cf	BG15_ZPAig_31052023_CULLA_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta longiareolata		SPECIES	Culiseta longiareolata (Macquart, 1838)	Culiseta longiareolata (Macquart, 1838)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.6	3.891	100.0						2023-05-30T11:28/2023-05-31T11:28		5	2023	1649571	1649571	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.983Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658581	8e52f35a-2522-4865-8361-5c249310a7cf	BG14_ZPLem_01062023_CULAN_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	Culiseta annulata (Schrank, 1776)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.594	3.874	100.0						2023			2023	1649565	1649565	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.926Z		RECORDED_DATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658580	8e52f35a-2522-4865-8361-5c249310a7cf	BG04_PaJdP_27072023_ALBO_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes albopictus		SPECIES	Aedes albopictus (Skuse, 1894)	Aedes albopictus (Skuse, 1895)		FR		Occitanie	PRESENT	5	3b5161b7-9831-4444-9822-a60df4df107d	43.615	3.871	100.0						2023-07-26T10:14/2023-07-27T10:14		7	2023	1651430	1651430	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.925Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658579	8e52f35a-2522-4865-8361-5c249310a7cf	BG01_PaAig_24082023_CUPIP_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	Culex pipiens Linnaeus, 1758		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.629	3.874	100.0						2023-08-23T07:31/2023-08-24T07:31		8	2023	1652991	1652991	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.924Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658578	8e52f35a-2522-4865-8361-5c249310a7cf	BG16_ZPAig_21092023_CUPIP_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	Culex pipiens Linnaeus, 1758		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.6	3.89	100.0						2023-09-20T11:15/2023-09-21T11:15		9	2023	1652991	1652991	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.925Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658577	8e52f35a-2522-4865-8361-5c249310a7cf	BG21_UrbStC_27072023_CULLA_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta longiareolata		SPECIES	Culiseta longiareolata (Macquart, 1838)	Culiseta longiareolata (Macquart, 1838)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.617	3.873	100.0						2023-07-26T08:05/2023-07-27T08:05		7	2023	1649571	1649571	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.923Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658576	8e52f35a-2522-4865-8361-5c249310a7cf	BG03_PaJdP_19042023_CUPIP_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	Culex pipiens Linnaeus, 1758		FR		Occitanie	PRESENT	1	3b5161b7-9831-4444-9822-a60df4df107d	43.614	3.871	100.0						2023-04-18T10:00/2023-04-19T10:00		4	2023	1652991	1652991	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.924Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658575	8e52f35a-2522-4865-8361-5c249310a7cf	BG21_UrbStC_26072023_ALBO_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes albopictus		SPECIES	Aedes albopictus (Skuse, 1894)	Aedes albopictus (Skuse, 1895)		FR		Occitanie	PRESENT	3	3b5161b7-9831-4444-9822-a60df4df107d	43.617	3.873	100.0						2023-07-25T08:05/2023-07-26T08:05		7	2023	1651430	1651430	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.922Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658574	8e52f35a-2522-4865-8361-5c249310a7cf	BG05_PaJdP_040520223_CULAN_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	Culiseta annulata (Schrank, 1776)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.613	3.872	100.0						2023-05-03T10:04/2023-05-04T10:04		5	2023	1649565	1649565	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.922Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658573	8e52f35a-2522-4865-8361-5c249310a7cf	BG15_ZPAig_31052023_CULLA_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta longiareolata		SPECIES	Culiseta longiareolata (Macquart, 1838)	Culiseta longiareolata (Macquart, 1838)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.6	3.891	100.0						2023-05-30T11:28/2023-05-31T11:28		5	2023	1649571	1649571	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.925Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658572	8e52f35a-2522-4865-8361-5c249310a7cf	BG01_PaAig_24082023_CUPIP_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	Culex pipiens Linnaeus, 1758		FR		Occitanie	PRESENT	1	3b5161b7-9831-4444-9822-a60df4df107d	43.629	3.874	100.0						2023-08-23T07:31/2023-08-24T07:31		8	2023	1652991	1652991	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.924Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658571	8e52f35a-2522-4865-8361-5c249310a7cf	BG03_PaJdP_23082023_CUHOR_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex hortensis		SPECIES	Culex hortensis Ficalbi, 1889	Culex hortensis Ficalbi, 1889		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.614	3.871	100.0						2023-08-22T09:20/2023-08-23T09:20		8	2023	1653124	1653124	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.924Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658570	8e52f35a-2522-4865-8361-5c249310a7cf	BG15_ZPAig_29062023_CULAN_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	Culiseta annulata (Schrank, 1776)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.6	3.891	100.0						2023-06-28T11:29/2023-06-29T11:29		6	2023	1649565	1649565	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.921Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658569	8e52f35a-2522-4865-8361-5c249310a7cf	BG21_UrbStC_24082023_CUPIP_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	Culex pipiens Linnaeus, 1758		FR		Occitanie	PRESENT	3	3b5161b7-9831-4444-9822-a60df4df107d	43.617	3.873	100.0						2023-08-23T08:07/2023-08-24T08:07		8	2023	1652991	1652991	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.922Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658568	8e52f35a-2522-4865-8361-5c249310a7cf	BG04_PaJdP_17102023_CUHOR_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex hortensis		SPECIES	Culex hortensis Ficalbi, 1889	Culex hortensis Ficalbi, 1889		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.615	3.871	100.0						2023-10-16T09:46/2023-10-17T09:46		10	2023	1653124	1653124	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.923Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658567	8e52f35a-2522-4865-8361-5c249310a7cf	BG16_ZPAig_23082023_ALBO_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes albopictus		SPECIES	Aedes albopictus (Skuse, 1894)	Aedes albopictus (Skuse, 1895)		FR		Occitanie	PRESENT	13	3b5161b7-9831-4444-9822-a60df4df107d	43.6	3.89	100.0						2023-08-22T10:51/2023-08-23T10:51		8	2023	1651430	1651430	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.921Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658566	8e52f35a-2522-4865-8361-5c249310a7cf	BG11_ZPLem_01062023_CUPIP_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	Culex pipiens Linnaeus, 1758		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.594	3.875	100.0						2023			2023	1652991	1652991	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.973Z		RECORDED_DATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658565	8e52f35a-2522-4865-8361-5c249310a7cf	BG15_ZPAig_29062023_CULAN_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	Culiseta annulata (Schrank, 1776)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.6	3.891	100.0						2023-06-28T11:29/2023-06-29T11:29		6	2023	1649565	1649565	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.919Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658564	8e52f35a-2522-4865-8361-5c249310a7cf	BG04_PaJdP_17102023_CUHOR_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex hortensis		SPECIES	Culex hortensis Ficalbi, 1889	Culex hortensis Ficalbi, 1889		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.615	3.871	100.0						2023-10-16T09:46/2023-10-17T09:46		10	2023	1653124	1653124	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:12.277Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658563	8e52f35a-2522-4865-8361-5c249310a7cf	BG11_ZPLem_01062023_CUPIP_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	Culex pipiens Linnaeus, 1758		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.594	3.875	100.0						2023			2023	1652991	1652991	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.921Z		RECORDED_DATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658562	8e52f35a-2522-4865-8361-5c249310a7cf	BG16_ZPAig_23082023_ALBO_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes albopictus		SPECIES	Aedes albopictus (Skuse, 1894)	Aedes albopictus (Skuse, 1895)		FR		Occitanie	PRESENT	3	3b5161b7-9831-4444-9822-a60df4df107d	43.6	3.89	100.0						2023-08-22T10:51/2023-08-23T10:51		8	2023	1651430	1651430	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.920Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658561	8e52f35a-2522-4865-8361-5c249310a7cf	BG04_PaJdP_21092023_CULAN_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	Culiseta annulata (Schrank, 1776)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.615	3.871	100.0						2023-09-20T09:52/2023-09-21T09:52		9	2023	1649565	1649565	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.919Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658560	8e52f35a-2522-4865-8361-5c249310a7cf	BG14_ZPLem_21092023_CULLA_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta longiareolata		SPECIES	Culiseta longiareolata (Macquart, 1838)	Culiseta longiareolata (Macquart, 1838)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.594	3.874	100.0						2023-09-20T11:41/2023-09-21T11:41		9	2023	1649571	1649571	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.922Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658559	8e52f35a-2522-4865-8361-5c249310a7cf	BG04_PaJdP_21092023_CULAN_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	Culiseta annulata (Schrank, 1776)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.615	3.871	100.0						2023-09-20T09:52/2023-09-21T09:52		9	2023	1649565	1649565	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.918Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658558	8e52f35a-2522-4865-8361-5c249310a7cf	BG14_ZPLem_21092023_CULLA_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta longiareolata		SPECIES	Culiseta longiareolata (Macquart, 1838)	Culiseta longiareolata (Macquart, 1838)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.594	3.874	100.0						2023-09-20T11:41/2023-09-21T11:41		9	2023	1649571	1649571	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.920Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658557	8e52f35a-2522-4865-8361-5c249310a7cf	BG14_ZPLem_29062023_CULAN_F	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	Culiseta annulata (Schrank, 1776)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.594	3.874	100.0						2023-06-28T12:21/2023-06-29T12:21		6	2023	1649565	1649565	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.917Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4967658556	8e52f35a-2522-4865-8361-5c249310a7cf	BG01_PaAig_17102023_CULLA_M	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta longiareolata		SPECIES	Culiseta longiareolata (Macquart, 1838)	Culiseta longiareolata (Macquart, 1838)		FR		Occitanie	ABSENT	0	3b5161b7-9831-4444-9822-a60df4df107d	43.629	3.874	100.0						2023-10-16T08:07/2023-10-17T08:07		10	2023	1649571	1649571	HUMAN_OBSERVATION	Université de Montpellier | Institut de Recherche pour le Développement				Colombine Bartholomée;Coralie Grail		CC_BY_NC_4_0		Colombine Bartholomée;Coralie Grail;Mathilde Mercat			2025-11-25T05:13:11.921Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
